1748535535922	-1.009514	-0.058414	0.164757	0.732422	0.915527	1.525879
1748535535932	-1.005021	-0.059163	0.166255	0.732422	0.854492	1.342773
1748535535942	-1.006518	-0.054670	0.163260	0.732422	0.854492	1.159668
1748535535952	-1.005021	-0.053921	0.164757	0.366211	0.793457	1.159668
1748535535962	-1.004272	-0.056916	0.161013	0.427246	0.793457	1.464844
1748535535972	-1.005769	-0.056916	0.164009	0.488281	0.610352	1.403809
1748535535981	-1.005021	-0.056916	0.166255	0.427246	0.732422	1.342773
1748535535991	-1.003523	-0.059163	0.164757	0.305176	0.671387	1.220703
1748535536001	-1.005021	-0.056167	0.164757	0.366211	0.610352	1.159668
1748535536011	-1.005021	-0.058414	0.163260	0.122070	0.549316	1.525879
1748535536019	-1.005021	-0.058414	0.163260	0.244141	0.610352	1.586914
1748535536029	-1.005769	-0.059912	0.167753	0.183105	0.671387	1.586914
1748535536039	-1.005021	-0.058414	0.161013	0.488281	0.488281	1.403809
1748535536049	-1.004272	-0.054670	0.163260	0.671387	0.366211	1.403809
1748535536059	-1.003523	-0.056167	0.164757	0.488281	0.427246	1.342773
1748535536069	-1.005769	-0.060661	0.164757	0.061035	0.366211	1.586914
1748535536079	-1.006518	-0.060661	0.164009	0.122070	0.244141	1.403809
1748535536089	-1.007267	-0.062907	0.163260	0.366211	0.427246	1.464844
1748535536098	-1.006518	-0.059163	0.163260	0.488281	0.488281	1.342773
1748535536108	-1.005769	-0.059163	0.161762	0.244141	0.366211	1.342773
1748535536118	-1.007267	-0.061410	0.164009	0.427246	0.305176	1.281738
1748535536128	-1.007267	-0.059912	0.161013	0.305176	0.427246	1.159668
1748535536137	-1.005021	-0.062159	0.163260	0.488281	0.305176	0.915527
1748535536145	-1.005021	-0.062159	0.163260	0.671387	0.427246	0.976562
1748535536156	-1.002774	-0.057665	0.163260	0.488281	0.366211	0.915527
1748535536166	-1.007267	-0.061410	0.164757	0.366211	0.549316	0.915527
1748535536175	-1.006518	-0.061410	0.163260	0.366211	0.305176	0.732422
1748535536184	-1.006518	-0.060661	0.159515	0.671387	0.427246	0.793457
1748535536193	-1.007267	-0.056167	0.164757	0.915527	0.549316	0.854492
1748535536203	-1.008016	-0.057665	0.164757	0.671387	0.488281	0.854492
1748535536213	-1.007267	-0.056167	0.163260	0.549316	0.427246	0.854492
1748535536223	-1.004272	-0.056916	0.164009	0.549316	0.488281	0.732422
1748535536232	-1.006518	-0.059163	0.167004	0.549316	0.427246	0.732422
1748535536242	-1.008016	-0.058414	0.164757	0.610352	0.305176	0.854492
1748535536252	-1.005021	-0.058414	0.165506	0.732422	0.427246	0.976562
1748535536262	-1.007267	-0.055418	0.167004	0.610352	0.305176	0.854492
1748535536271	-1.002774	-0.056167	0.164009	0.244141	0.366211	0.915527
1748535536280	-1.003523	-0.059912	0.164757	0.366211	0.366211	0.976562
1748535536290	-1.007267	-0.058414	0.164757	0.305176	0.244141	0.976562
1748535536300	-1.004272	-0.059912	0.164009	0.305176	0.305176	0.976562
1748535536310	-1.006518	-0.060661	0.161762	0.549316	0.366211	0.854492
1748535536319	-1.004272	-0.059163	0.161013	0.610352	0.366211	0.793457
1748535536328	-1.005021	-0.057665	0.164757	0.793457	0.244141	0.793457
1748535536338	-1.005021	-0.056916	0.167004	0.488281	0.244141	0.793457
1748535536347	-1.003523	-0.061410	0.163260	0.244141	0.183105	0.793457
1748535536356	-1.006518	-0.062159	0.160264	0.549316	0.305176	0.854492
1748535536364	-1.006518	-0.062159	0.160264	0.610352	0.305176	0.671387
1748535536374	-1.005021	-0.057665	0.164009	0.732422	0.366211	0.671387
1748535536383	-1.008765	-0.059912	0.163260	1.098633	0.671387	0.732422
1748535536392	-1.002774	-0.059912	0.161762	0.854492	0.671387	0.610352
1748535536401	-1.001276	-0.059163	0.163260	0.793457	0.671387	0.549316
1748535536411	-1.006518	-0.059163	0.164757	0.976562	0.610352	0.549316
1748535536421	-1.008765	-0.055418	0.166255	0.854492	0.549316	0.549316
1748535536431	-1.005769	-0.059163	0.165506	0.610352	0.549316	0.549316
1748535536441	-1.008765	-0.057665	0.164009	0.732422	0.671387	0.549316
1748535536451	-1.005769	-0.056916	0.163260	0.976562	0.427246	0.610352
1748535536461	-1.008016	-0.052423	0.167753	1.098633	0.488281	0.732422
1748535536470	-1.007267	-0.054670	0.162511	0.976562	0.488281	0.549316
1748535536480	-1.004272	-0.056916	0.164009	0.854492	0.549316	0.549316
1748535536490	-1.005021	-0.053921	0.163260	0.854492	0.671387	0.671387
1748535536499	-1.006518	-0.059163	0.161013	0.732422	0.549316	0.671387
1748535536507	-1.006518	-0.059163	0.161013	0.671387	0.793457	0.671387
1748535536517	-1.005769	-0.056167	0.159515	0.732422	0.610352	0.671387
1748535536526	-1.005021	-0.056167	0.162511	0.732422	0.671387	0.732422
1748535536535	-1.005021	-0.054670	0.162511	0.793457	0.671387	0.671387
1748535536544	-1.005769	-0.055418	0.163260	0.671387	0.732422	0.671387
1748535536554	-1.003523	-0.056167	0.163260	0.610352	0.610352	0.793457
1748535536563	-1.002774	-0.055418	0.166255	0.671387	0.549316	0.854492
1748535536572	-1.003523	-0.054670	0.164009	1.037598	0.671387	0.915527
1748535536581	-1.005021	-0.053172	0.163260	1.037598	0.732422	0.976562
1748535536591	-1.005021	-0.056916	0.166255	0.732422	0.610352	1.098633
1748535536600	-1.007267	-0.056167	0.164009	0.671387	0.671387	0.976562
1748535536610	-1.006518	-0.055418	0.164009	0.549316	0.671387	0.976562
1748535536620	-1.006518	-0.059912	0.163260	0.671387	0.671387	0.915527
1748535536629	-1.007267	-0.057665	0.162511	0.732422	0.732422	0.915527
1748535536639	-1.002774	-0.053921	0.164757	0.854492	0.671387	1.098633
1748535536649	-1.005769	-0.058414	0.164009	0.854492	0.671387	0.976562
1748535536659	-1.007267	-0.056916	0.164757	0.732422	0.671387	0.854492
1748535536668	-1.010263	-0.055418	0.161762	0.549316	0.793457	0.793457
1748535536677	-1.005769	-0.056167	0.163260	0.671387	0.976562	0.854492
1748535536687	-1.005769	-0.055418	0.161013	0.549316	0.854492	0.854492
1748535536697	-1.005769	-0.056916	0.165506	0.793457	0.976562	0.915527
1748535536708	-1.006518	-0.056916	0.166255	0.976562	0.854492	0.854492
1748535536717	-1.008765	-0.055418	0.166255	0.793457	0.732422	0.732422
1748535536727	-1.007267	-0.055418	0.161013	0.854492	0.915527	0.854492
1748535536736	-1.008016	-0.050176	0.164757	0.732422	0.976562	0.793457
1748535536746	-1.006518	-0.053172	0.163260	0.488281	0.976562	0.854492
1748535536756	-1.006518	-0.057665	0.168502	0.427246	0.610352	0.854492
1748535536766	-1.006518	-0.059163	0.164009	0.427246	0.671387	0.976562
1748535536776	-1.005021	-0.050925	0.165506	0.549316	0.610352	0.976562
1748535536786	-1.003523	-0.057665	0.167004	0.671387	0.732422	1.037598
1748535536796	-1.005769	-0.053921	0.166255	0.610352	0.854492	1.098633
1748535536805	-1.008016	-0.053172	0.167753	0.427246	0.610352	1.098633
1748535536814	-1.008016	-0.056916	0.166255	0.427246	0.366211	1.159668
1748535536823	-1.005769	-0.054670	0.166255	0.427246	0.488281	1.281738
1748535536832	-1.005021	-0.057665	0.161762	0.549316	0.610352	1.098633
1748535536841	-1.006518	-0.055418	0.165506	0.427246	0.549316	1.098633
1748535536851	-1.006518	-0.056167	0.167753	0.488281	0.488281	0.976562
1748535536861	-1.008016	-0.056916	0.164757	0.305176	0.427246	1.037598
1748535536870	-1.006518	-0.055418	0.166255	0.366211	0.610352	1.037598
1748535536879	-1.003523	-0.055418	0.164009	0.427246	0.610352	1.037598
1748535536888	-1.005021	-0.056916	0.162511	0.549316	0.671387	0.854492
1748535536897	-1.005769	-0.059163	0.167004	0.488281	0.671387	0.732422
1748535536907	-1.008765	-0.058414	0.166255	0.610352	0.732422	0.793457
1748535536916	-1.004272	-0.057665	0.165506	0.549316	0.610352	0.793457
1748535536926	-1.004272	-0.058414	0.164009	0.427246	0.732422	0.793457
1748535536936	-1.006518	-0.059912	0.164009	0.305176	0.732422	0.732422
1748535536945	-1.008016	-0.054670	0.162511	0.366211	0.854492	0.732422
1748535536954	-1.008765	-0.052423	0.166255	0.610352	0.671387	0.610352
1748535536963	-1.005769	-0.059912	0.164757	0.610352	0.793457	0.610352
1748535536972	-1.005769	-0.059163	0.163260	0.671387	0.610352	0.671387
1748535536981	-1.008016	-0.056916	0.164757	0.793457	0.732422	0.549316
1748535536990	-1.005769	-0.054670	0.167004	0.915527	0.854492	0.305176
1748535536999	-1.004272	-0.059163	0.167004	0.732422	0.732422	0.427246
1748535537008	-1.008765	-0.055418	0.166255	0.671387	0.610352	0.610352
1748535537017	-1.007267	-0.058414	0.167753	0.488281	0.549316	0.732422
1748535537026	-1.003523	-0.056167	0.167004	0.488281	0.793457	0.671387
1748535537035	-1.004272	-0.051674	0.162511	0.610352	0.854492	0.610352
1748535537044	-1.004272	-0.053921	0.164009	0.488281	0.854492	0.671387
1748535537053	-1.003523	-0.053921	0.163260	0.671387	0.854492	0.610352
1748535537062	-1.005021	-0.053921	0.166255	0.671387	0.793457	0.610352
1748535537071	-1.005769	-0.056167	0.163260	0.671387	0.732422	0.610352
1748535537079	-1.005769	-0.056167	0.163260	0.488281	0.671387	0.793457
1748535537089	-1.007267	-0.054670	0.164757	0.366211	0.732422	0.671387
1748535537098	-1.006518	-0.055418	0.159515	0.244141	0.793457	0.549316
1748535537108	-1.003523	-0.058414	0.158017	0.183105	0.854492	0.610352
1748535537118	-1.005021	-0.056916	0.162511	-0.061035	1.098633	0.610352
1748535537127	-1.004272	-0.053921	0.160264	0.244141	1.098633	0.549316
1748535537136	-1.005021	-0.054670	0.164009	0.549316	1.159668	0.488281
1748535537145	-1.007267	-0.060661	0.164009	0.671387	1.220703	0.488281
1748535537153	-1.008016	-0.056916	0.167753	0.671387	1.220703	0.488281
1748535537164	-1.006518	-0.052423	0.166255	0.732422	1.159668	0.549316
1748535537173	-1.004272	-0.050925	0.166255	0.549316	1.220703	0.671387
1748535537182	-1.002025	-0.052423	0.168502	0.427246	1.220703	0.793457
1748535537191	-1.004272	-0.056916	0.168502	0.122070	1.098633	0.732422
1748535537201	-1.005021	-0.056916	0.167004	0.366211	1.098633	0.671387
1748535537210	-1.004272	-0.056916	0.167753	0.732422	1.220703	0.671387
1748535537220	-1.008765	-0.054670	0.166255	0.915527	1.220703	0.488281
1748535537229	-1.005021	-0.051674	0.165506	0.854492	1.159668	0.549316
1748535537238	-1.004272	-0.052423	0.164009	0.488281	1.098633	0.549316
1748535537247	-1.005769	-0.050925	0.167753	0.427246	1.098633	0.610352
1748535537257	-1.007267	-0.055418	0.167004	0.610352	0.915527	0.732422
1748535537267	-1.009514	-0.053172	0.164009	0.671387	1.220703	0.671387
1748535537276	-1.005769	-0.055418	0.170000	0.671387	1.281738	0.671387
1748535537285	-1.005769	-0.052423	0.168502	0.854492	1.220703	0.549316
1748535537294	-1.006518	-0.053172	0.163260	0.915527	1.220703	0.549316
1748535537303	-1.007267	-0.054670	0.167753	0.732422	1.159668	0.610352
1748535537312	-1.008016	-0.053921	0.171498	0.793457	0.976562	0.488281
1748535537322	-1.007267	-0.054670	0.170000	0.671387	1.037598	0.793457
1748535537330	-1.008765	-0.053921	0.167753	0.671387	1.037598	0.793457
1748535537340	-1.003523	-0.050925	0.169251	0.854492	0.976562	0.610352
1748535537350	-1.005769	-0.054670	0.167753	0.732422	0.732422	0.854492
1748535537359	-1.008765	-0.053921	0.170749	0.488281	0.732422	0.915527
1748535537368	-1.006518	-0.050925	0.167004	0.549316	0.610352	0.915527
1748535537377	-1.005021	-0.053172	0.171498	0.366211	0.549316	0.854492
1748535537386	-1.005021	-0.053172	0.164009	0.366211	0.549316	0.793457
1748535537395	-1.007267	-0.056916	0.164757	0.488281	0.549316	0.854492
1748535537404	-1.003523	-0.054670	0.170000	0.671387	0.671387	0.793457
1748535537413	-1.005021	-0.053921	0.170000	0.549316	0.793457	0.732422
1748535537422	-1.004272	-0.050176	0.167753	0.549316	0.732422	0.915527
1748535537431	-1.003523	-0.052423	0.169251	0.427246	0.793457	0.793457
1748535537440	-1.005769	-0.053921	0.168502	0.549316	0.488281	0.915527
1748535537449	-1.003523	-0.053172	0.168502	0.427246	0.549316	0.854492
1748535537458	-1.005769	-0.056167	0.164757	0.549316	0.427246	0.915527
1748535537466	-1.005769	-0.056167	0.164757	0.671387	0.610352	0.854492
1748535537476	-1.006518	-0.053172	0.167753	0.549316	0.549316	0.854492
1748535537485	-1.004272	-0.057665	0.169251	0.488281	0.366211	0.793457
1748535537494	-1.008016	-0.053172	0.167753	0.610352	0.610352	0.976562
1748535537504	-1.004272	-0.055418	0.165506	0.610352	0.610352	0.915527
1748535537513	-1.003523	-0.053172	0.168502	0.427246	0.549316	0.793457
1748535537523	-1.002774	-0.056167	0.166255	0.427246	0.427246	0.915527
1748535537531	-1.006518	-0.053921	0.167004	0.671387	0.732422	0.732422
1748535537540	-1.008016	-0.058414	0.166255	0.610352	0.732422	0.732422
1748535537549	-1.005021	-0.052423	0.170000	0.732422	0.671387	0.732422
1748535537559	-1.005769	-0.051674	0.164757	0.488281	0.671387	0.610352
1748535537567	-1.005769	-0.051674	0.164757	0.427246	0.732422	0.732422
1748535537578	-1.005021	-0.050925	0.168502	0.671387	0.610352	0.854492
1748535537587	-1.008016	-0.052423	0.167753	0.427246	0.671387	0.854492
1748535537596	-1.005769	-0.054670	0.170000	0.427246	0.732422	0.793457
1748535537606	-1.007267	-0.053921	0.167753	0.366211	0.732422	0.854492
1748535537616	-1.007267	-0.053921	0.167004	0.305176	0.671387	0.732422
1748535537625	-1.007267	-0.053921	0.166255	0.427246	0.671387	0.671387
1748535537635	-1.006518	-0.056167	0.167004	0.061035	0.671387	0.671387
1748535537644	-1.005769	-0.052423	0.167753	0.305176	0.793457	0.610352
1748535537654	-1.006518	-0.054670	0.168502	0.793457	0.915527	0.671387
1748535537663	-1.008765	-0.051674	0.167753	0.732422	0.793457	0.610352
1748535537672	-1.005021	-0.050176	0.171498	0.610352	0.732422	0.488281
1748535537681	-1.005769	-0.053921	0.168502	0.427246	0.732422	0.732422
1748535537690	-1.007267	-0.047929	0.171498	0.427246	0.610352	0.732422
1748535537699	-1.003523	-0.047929	0.170749	0.488281	0.610352	0.549316
1748535537709	-1.005021	-0.051674	0.170749	0.427246	0.671387	0.854492
1748535537719	-1.005769	-0.045683	0.167004	0.732422	0.671387	0.671387
1748535537727	-1.005769	-0.045683	0.167004	0.671387	0.671387	0.671387
1748535537737	-1.006518	-0.051674	0.167753	0.366211	0.671387	0.854492
1748535537746	-1.005769	-0.051674	0.167753	0.366211	0.732422	0.793457
1748535537755	-1.006518	-0.051674	0.171498	0.183105	0.549316	0.793457
